name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Nederland,2023-10-13,20.8,16.9,18.3,20.8,16.9,18.3,16.3,88.9,12.136,100,58.33,rain,0,0,68.4,43.5,209.7,1003.2,72.8,11.3,17.8,1.7,1,10,2023-10-13T08:01:27,2023-10-13T18:51:04,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999"
Nederland,2023-10-14,14.8,9.2,12.3,14.8,7.4,12.1,6.5,68.3,6.187,100,33.33,rain,0,0,45.7,31.9,287.6,1009.9,39.7,14.2,68.3,5.9,5,10,2023-10-14T08:03:12,2023-10-14T18:48:50,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999"
Nederland,2023-10-15,10.7,7.4,8.6,10.7,5.6,7,5.4,80.8,9.553,100,75,rain,0,0,49.6,21,304.7,1020.1,50.3,14.6,85.9,7.4,6,10,2023-10-15T08:04:58,2023-10-15T18:46:37,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999"
Nederland,2023-10-16,12.9,7.1,9.3,12.9,5.4,8.6,7.2,86.8,2.353,100,25,rain,0,0,22.8,12.8,164.2,1022.4,54.1,15,64.9,5.7,3,10,2023-10-16T08:06:44,2023-10-16T18:44:25,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999"
Nederland,2023-10-17,12.2,6,8.7,12.2,3.8,7.2,5.6,81.7,0.068,100,4.17,rain,0,0,36.1,24.8,83.9,1019,40.8,15.4,84.7,7.2,5,10,2023-10-17T08:08:30,2023-10-17T18:42:14,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999"
Nederland,2023-10-18,12.7,6.7,9.2,12.7,3,7.3,5.3,77.3,0.161,100,8.33,rain,0,0,44.4,27.5,94.5,1005.6,57.6,13.6,66.2,5.7,3,10,2023-10-18T08:10:16,2023-10-18T18:40:03,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999"
Nederland,2023-10-19,17.6,9.9,14.3,17.6,6.6,14.1,13.4,94.1,13.067,100,50,rain,0,0,42.1,28.8,134.6,990.1,62.1,10.7,45.4,4,5,10,2023-10-19T08:12:03,2023-10-19T18:37:54,0.17,"Rain, Partially cloudy",Clearing in the afternoon with a chance of rain throughout the day.,rain,"D3248,06260099999,06348099999,06249099999,06240099999,C0449,06269099999,06257099999"
Nederland,2023-10-20,14.5,9,11.2,14.5,5,9.7,10.8,97.4,14.48,100,62.5,rain,0,0,56.4,34.1,91.5,980.6,92.2,7.4,7.3,0.6,0,10,2023-10-20T08:13:50,2023-10-20T18:35:45,0.2,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999"
Nederland,2023-10-21,15.1,12,13,15.1,12,13,11.4,89.9,10.295,100,37.5,rain,0,0,43.3,32.8,168.6,988.3,66.1,13.4,31.8,2.6,2,10,2023-10-21T08:15:38,2023-10-21T18:33:38,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999"
Nederland,2023-10-22,14.9,8.5,12.3,14.9,7,12.1,9.3,82.5,5.739,100,25,rain,0,0,46.2,34,217.7,1002.6,57.1,14.7,42.3,3.6,4,10,2023-10-22T08:17:26,2023-10-22T18:31:31,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999"
Nederland,2023-10-23,12.7,5.5,9.6,12.7,4.6,9.3,8.9,95.7,0.035,100,8.33,rain,0,0,33.2,20.5,97.6,1010.8,59,6.8,36.2,3,2,10,2023-10-23T08:19:14,2023-10-23T18:29:26,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999"
Nederland,2023-10-24,12.2,11,11.8,12.2,11,11.8,10.7,93.3,5.825,100,58.33,rain,0,0,42.1,27.7,183.8,1000.4,75,10.6,18.5,1.5,1,10,2023-10-24T08:21:02,2023-10-24T18:27:22,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999"
Nederland,2023-10-25,11.1,7.4,9.8,11.1,5.8,9.2,9.1,95.2,9.021,100,54.17,rain,0,0,26.8,19.4,104.6,996.4,46.9,11.5,14.5,1.3,1,10,2023-10-25T08:22:50,2023-10-25T18:25:19,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999"
Nederland,2023-10-26,11.2,6.5,9.2,11.2,5.7,8.8,8.5,95.6,1.234,100,12.5,rain,0,0,22.6,16.8,115.7,995.1,75.9,5.2,50.6,4.2,4,10,2023-10-26T08:24:39,2023-10-26T18:23:17,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999"
Nederland,2023-10-27,11.8,9.5,10.6,11.8,7.7,10.3,10.2,97.8,7.389,100,66.67,rain,0,0,22.4,16.6,130.8,991.5,75.6,7.8,21,1.8,1,10,2023-10-27T08:26:28,2023-10-27T18:21:16,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999"
Nederland,2023-10-28,13.8,9.1,11.1,13.8,7.2,10.6,9.5,90.5,3.287,100,16.67,rain,0,0,37.7,26.2,168.9,993.5,65.8,13,28,2.3,2,10,2023-10-28T08:28:17,2023-10-28T18:19:17,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999"
Nederland,2023-10-29,14.6,11.3,12.6,14.6,11.3,12.6,10,84.4,12.321,100,41.67,rain,0,0,60.4,39.5,195.5,990.1,56,15.1,45.4,4,3,10,2023-10-29T07:30:07,2023-10-29T17:17:19,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999"
Nederland,2023-10-30,13.2,9.4,11,13.2,6.3,10.2,9.5,91,4.277,100,37.5,rain,0,0,41.7,23.7,184.4,996.9,38.6,13.1,36.9,3.2,2,10,2023-10-30T07:31:56,2023-10-30T17:15:23,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,C0449,06240099999,06269099999,06257099999"
